[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-25 07:17:37] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-25 07:17:39] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-25 07:17:39] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-25 07:17:39] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-25 07:17:43] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057\
[2024-11-25 07:17:43] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/Romail-hayat.github.io/
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:32] [class-ss-page.php:119] Checking Content Identical:a8cd41f35d9642d28759efe1289925bbcd65eab1===. Value: FALSE
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-11-25 07:18:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 1008
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c8be0bc-MYCluv.tmp
[2024-11-25 07:18:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=1328
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=1328
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:103] Filesize: 302395 bytes
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c8be0bc-MYCluv.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:32] [class-ss-page.php:119] Checking Content Identical:0b3d5b6a0f095884f58ecc8fff4e2f99a98602e9===. Value: FALSE
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-11-25 07:18:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 1008
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c8d1388-gwPGTY.tmp
[2024-11-25 07:18:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=1329
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=1329
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:103] Filesize: 106455 bytes
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c8d1388-gwPGTY.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:32] [class-ss-page.php:119] Checking Content Identical:bfeca9f9269a9cf23d360573cdd540f469179f77===. Value: FALSE
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/b7931adecb98651a09c7.bundle.min.js
[2024-11-25 07:18:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 1008
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c8e5813-YtZEYY.tmp
[2024-11-25 07:18:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/b7931adecb98651a09c7.bundle.min.js?simply_static_page=1330
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/b7931adecb98651a09c7.bundle.min.js?simply_static_page=1330
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:103] Filesize: 5827 bytes
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/b7931adecb98651a09c7.bundle.min.js
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c8e5813-YtZEYY.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/b7931adecb98651a09c7.bundle.min.js
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:32] [class-ss-page.php:119] Checking Content Identical:ba354f5fea65ad1689b13dbb8d30b3e853a91ad2===. Value: FALSE
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/bdd4030576f6a94a4f0d.bundle.js
[2024-11-25 07:18:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 1008
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c8ea7bb-L5La8B.tmp
[2024-11-25 07:18:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/bdd4030576f6a94a4f0d.bundle.js?simply_static_page=1331
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/bdd4030576f6a94a4f0d.bundle.js?simply_static_page=1331
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:103] Filesize: 27335 bytes
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/bdd4030576f6a94a4f0d.bundle.js
[2024-11-25 07:18:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c8ea7bb-L5La8B.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/bdd4030576f6a94a4f0d.bundle.js
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:7f8c0e181d41096dbe6f69c0e120eb83ad20674d===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/beta-tester.js
[2024-11-25 07:18:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 1008
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c903b16-qwwkEJ.tmp
[2024-11-25 07:18:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/beta-tester.js?simply_static_page=1332
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/beta-tester.js?simply_static_page=1332
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:103] Filesize: 23085 bytes
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/beta-tester.js
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c903b16-qwwkEJ.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/beta-tester.js
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:700a754da3f56aae25a5a0fc1f7ec53826b3e157===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/beta-tester.min.js
[2024-11-25 07:18:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 1008
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c910b05-RysRqX.tmp
[2024-11-25 07:18:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/beta-tester.min.js?simply_static_page=1333
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/beta-tester.min.js?simply_static_page=1333
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:103] Filesize: 9437 bytes
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/beta-tester.min.js
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c910b05-RysRqX.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/beta-tester.min.js
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:97393a2b5b1b2bb89df4680ec92d0d97bfc00472===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/c96bb3445f3bc9de7d26.bundle.min.js
[2024-11-25 07:18:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 1008
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c91d35f-EjjA3y.tmp
[2024-11-25 07:18:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/c96bb3445f3bc9de7d26.bundle.min.js?simply_static_page=1334
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/c96bb3445f3bc9de7d26.bundle.min.js?simply_static_page=1334
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:103] Filesize: 5487 bytes
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/c96bb3445f3bc9de7d26.bundle.min.js
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c91d35f-EjjA3y.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/c96bb3445f3bc9de7d26.bundle.min.js
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:499daf6585a8fff5abe19b2bf23a2fd57dd0eec4===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.js
[2024-11-25 07:18:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 1008
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c92790f-CoIz8x.tmp
[2024-11-25 07:18:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.js?simply_static_page=1335
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.js?simply_static_page=1335
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:103] Filesize: 397028 bytes
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/checklist.js
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c92790f-CoIz8x.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/checklist.js
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:6a8e1f2f25371021061a9593139e2ef7d15daf8f===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.min.js
[2024-11-25 07:18:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 1008
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c93dbb1-uKGMTI.tmp
[2024-11-25 07:18:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.min.js?simply_static_page=1336
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.min.js?simply_static_page=1336
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:103] Filesize: 127358 bytes
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/checklist.min.js
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c93dbb1-uKGMTI.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/checklist.min.js
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:4b2d77b3436726290ae03a1f2cc31cb63662549b===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.min.js.LICENSE.txt
[2024-11-25 07:18:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 1008
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c952b3a-VeYcmc.tmp
[2024-11-25 07:18:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.min.js.LICENSE.txt?simply_static_page=1337
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/checklist.min.js.LICENSE.txt?simply_static_page=1337
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:103] Filesize: 399 bytes
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/checklist.min.js.LICENSE.txt
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c952b3a-VeYcmc.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/checklist.min.js.LICENSE.txt
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:cc4cc67067e5f92f2e3a8f9c19bf1db3b054b300===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common-modules.js
[2024-11-25 07:18:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 1008
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c9582f1-jzpCH0.tmp
[2024-11-25 07:18:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common-modules.js?simply_static_page=1338
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common-modules.js?simply_static_page=1338
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:103] Filesize: 304107 bytes
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/common-modules.js
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c9582f1-jzpCH0.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/common-modules.js
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:db4eaed61157d6eeba425f282046a77ec6698e76===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common-modules.min.js
[2024-11-25 07:18:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 1008
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424c969f4f-cYgzMi.tmp
[2024-11-25 07:18:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common-modules.min.js?simply_static_page=1339
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common-modules.min.js?simply_static_page=1339
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:103] Filesize: 106592 bytes
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/common-modules.min.js
[2024-11-25 07:18:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424c969f4f-cYgzMi.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/common-modules.min.js
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:33] [class-ss-page.php:119] Checking Content Identical:c9616801fb40fc7b925d643b4a9c006ce1925726===. Value: FALSE
[2024-11-25 07:18:33] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 250 of 1008 pages/files
[2024-11-25 07:18:33] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-25 07:18:34] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-25 07:18:34] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-25 07:18:34] [class-ss-fetch-urls-task.php:69] Total pages: 1008; Pages remaining: 708
[2024-11-25 07:18:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common.js
[2024-11-25 07:18:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 1008
[2024-11-25 07:18:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424ca05e50-vPrLg3.tmp
[2024-11-25 07:18:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common.js?simply_static_page=1340
[2024-11-25 07:18:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common.js?simply_static_page=1340
[2024-11-25 07:18:34] [class-ss-url-fetcher.php:103] Filesize: 427475 bytes
[2024-11-25 07:18:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-25 07:18:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/common.js
[2024-11-25 07:18:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/674424ca05e50-vPrLg3.tmp to C:\wamp64\www\romail-hayat.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1732519057/wp-content/plugins/elementor/assets/js/common.js
[2024-11-25 07:18:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-25 07:18:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-25 07:18:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-25 07:18:34] [class-ss-page.php:119] Checking Content Identical:ed8dedc16e1c73e044c62df6b755ebf99cd313c3===. Value: FALSE
[2024-11-25 07:18:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common.min.js
[2024-11-25 07:18:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 1008
[2024-11-25 07:18:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-25 07:18:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/674424ca1e28f-1yorek.tmp
[2024-11-25 07:18:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Romail-hayat.github.io/wp-content/plugins/elementor/assets/js/common.min.js?simply_static_page=1341
